Reservoir_name,Basin,Subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,19-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,20-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,21-03-2024,2024,3,100.58,1.994,0.109,84.603
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,22-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,23-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,24-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,25-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,26-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,27-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,28-03-2024,2024,3,100.58,1.994,0.074,83.865
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,29-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,30-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Somasila Reservoir,Pennar Basin,Pennar Lower,CWC,14.46105546,79.18163407,31-03-2024,2024,3,100.58,1.994,0.427416955003879,408.343594375963
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,01-03-2024,2024,3,332.54,2.3,0.7700520000000003,326.197
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,02-03-2024,2024,3,332.54,2.3,0.7700520000000003,326.136
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,03-03-2024,2024,3,332.54,2.3,0.7700520000000003,326.045
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,04-03-2024,2024,3,332.54,2.3,0.7700520000000003,325.923
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,05-03-2024,2024,3,332.54,2.3,0.7641,325.831
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,06-03-2024,2024,3,332.54,2.3,0.7545,325.77
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,07-03-2024,2024,3,332.54,2.3,0.74493,325.709
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,08-03-2024,2024,3,332.54,2.3,0.73536,325.648
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,09-03-2024,2024,3,332.54,2.3,0.72576,325.587
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,10-03-2024,2024,3,332.54,2.3,0.71619,325.526
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,11-03-2024,2024,3,332.54,2.3,0.69705,325.404
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,12-03-2024,2024,3,332.54,2.3,0.67788,325.283
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,13-03-2024,2024,3,332.54,2.3,0.65873,325.161
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,14-03-2024,2024,3,332.54,2.3,0.63478,325.008
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,15-03-2024,2024,3,332.54,2.3,0.61564,324.886
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,16-03-2024,2024,3,332.54,2.3,0.59647,324.764
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,17-03-2024,2024,3,332.54,2.3,0.58211,324.673
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,18-03-2024,2024,3,332.54,2.3,0.56401,324.551
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,19-03-2024,2024,3,332.54,2.3,0.55549,324.49
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,20-03-2024,2024,3,332.54,2.3,0.54697,324.429
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,21-03-2024,2024,3,332.54,2.3,0.53847,324.368
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,22-03-2024,2024,3,332.54,2.3,0.52995,324.307
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,23-03-2024,2024,3,332.54,2.3,0.52208,324.246
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,24-03-2024,2024,3,332.54,2.3,0.51418,324.185
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,25-03-2024,2024,3,332.54,2.3,0.50628,324.124
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,26-03-2024,2024,3,332.54,2.3,0.48657,323.972
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,27-03-2024,2024,3,332.54,2.3,0.4708,323.85
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,28-03-2024,2024,3,332.54,2.3,0.45502,323.728
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,29-03-2024,2024,3,332.54,2.3,0.43662,323.576
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,30-03-2024,2024,3,332.54,2.3,0.41855,323.423
Sriram Sagar,Godavari Basin,Godavari Middle,CWC,18.95689759,78.28986913,31-03-2024,2024,3,332.54,2.3,0.39992,323.24
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,01-03-2024,2024,3,269.75,6.013,0.7700520000000003,248.47
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,02-03-2024,2024,3,269.75,6.013,0.7700520000000003,248.41
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,03-03-2024,2024,3,269.75,6.013,0.7700520000000003,248.32
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,04-03-2024,2024,3,269.75,6.013,0.7700520000000003,248.17
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,05-03-2024,2024,3,269.75,6.013,0.7700520000000003,248.02
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,06-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.95
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,07-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.86
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,08-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.8
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,09-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.71
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,10-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.68
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,11-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.62
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,12-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.59
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,13-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.5
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,14-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.38
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,15-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.31
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,16-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.31
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,17-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.31
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,18-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.28
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,19-03-2024,2024,3,269.75,6.013,0.427416955003879,408.343594375963
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,20-03-2024,2024,3,269.75,6.013,0.427416955003879,408.343594375963
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,21-03-2024,2024,3,269.75,6.013,0.427416955003879,408.343594375963
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,22-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.19
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,23-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.16
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,24-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.13
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,25-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.13
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,26-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.1
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,27-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.1
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,28-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.1
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,29-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.07
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,30-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.07
Srisailam Reservoir,Krishna Basin,Krishna Middle,CWC,16.0055082,78.34173056,31-03-2024,2024,3,269.75,6.013,0.7700520000000003,247.01
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,01-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,02-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,03-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,04-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,05-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,06-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,07-03-2024,2024,3,147.82,0.167,0.10528,144.85
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,08-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,09-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,10-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,11-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,12-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,13-03-2024,2024,3,147.82,0.167,0.10038,144.58
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,14-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,15-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,16-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,17-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,18-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,19-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,20-03-2024,2024,3,147.82,0.167,0.09411,144.23
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,21-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,22-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,23-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,24-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,25-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,26-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,27-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,28-03-2024,2024,3,147.82,0.167,0.08837,143.91
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,29-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,30-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Sukhi Tank,Narmada Basin,Narmada Lower,CWC,22.45124369,73.88506045,31-03-2024,2024,3,147.82,0.167,0.427416955003879,408.343594375963
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,01-03-2024,2024,3,564.0,4.12,0.7700520000000003,538.35
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,02-03-2024,2024,3,564.0,4.12,0.7700520000000003,538.29
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,03-03-2024,2024,3,564.0,4.12,0.7700520000000003,539.24
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,04-03-2024,2024,3,564.0,4.12,0.7700520000000003,538.12
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,05-03-2024,2024,3,564.0,4.12,0.7700520000000003,538.0
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,06-03-2024,2024,3,564.0,4.12,0.7700520000000003,537.86
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,07-03-2024,2024,3,564.0,4.12,0.7700520000000003,537.5
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,08-03-2024,2024,3,564.0,4.12,0.427416955003879,408.343594375963
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,09-03-2024,2024,3,564.0,4.12,0.427416955003879,408.343594375963
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,10-03-2024,2024,3,564.0,4.12,0.427416955003879,408.343594375963
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,11-03-2024,2024,3,564.0,4.12,0.427416955003879,408.343594375963
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,12-03-2024,2024,3,564.0,4.12,0.427416955003879,408.343594375963
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,13-03-2024,2024,3,564.0,4.12,0.427416955003879,408.343594375963
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,14-03-2024,2024,3,564.0,4.12,0.427416955003879,408.343594375963
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,15-03-2024,2024,3,564.0,4.12,0.7700520000000003,536.6
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,16-03-2024,2024,3,564.0,4.12,0.7700520000000003,536.5
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,17-03-2024,2024,3,564.0,4.12,0.7700520000000003,536.4
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,18-03-2024,2024,3,564.0,4.12,0.7700520000000003,536.38
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,19-03-2024,2024,3,564.0,4.12,0.7700520000000003,536.32
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,20-03-2024,2024,3,564.0,4.12,0.7700520000000003,536.258
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,21-03-2024,2024,3,564.0,4.12,0.7700520000000003,536.25
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,22-03-2024,2024,3,564.0,4.12,0.7700520000000003,536.2
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,23-03-2024,2024,3,564.0,4.12,0.7700520000000003,536.05
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,24-03-2024,2024,3,564.0,4.12,0.7700520000000003,535.99
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,25-03-2024,2024,3,564.0,4.12,0.7700520000000003,535.91
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,26-03-2024,2024,3,564.0,4.12,0.7700520000000003,535.84
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,27-03-2024,2024,3,564.0,4.12,0.7700520000000003,535.7
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,28-03-2024,2024,3,564.0,4.12,0.7700520000000003,535.55
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,29-03-2024,2024,3,564.0,4.12,0.7700520000000003,535.38
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,30-03-2024,2024,3,564.0,4.12,0.7700520000000003,535.2
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.2579957,74.47101416,31-03-2024,2024,3,564.0,4.12,0.7700520000000003,535.09
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,01-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,02-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,03-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,04-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,05-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,06-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,07-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,08-03-2024,2024,3,468.3,0.249,0.427416955003879,408.343594375963
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,09-03-2024,2024,3,468.3,0.249,0.427416955003879,408.343594375963
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,10-03-2024,2024,3,468.3,0.249,0.427416955003879,408.343594375963
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,11-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,12-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,13-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,14-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,15-03-2024,2024,3,468.3,0.249,0.427416955003879,449.5
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,16-03-2024,2024,3,468.3,0.249,0.427416955003879,449.5
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,17-03-2024,2024,3,468.3,0.249,0.427416955003879,449.5
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,18-03-2024,2024,3,468.3,0.249,0.427416955003879,449.5
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,19-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,20-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,21-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,22-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,23-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,24-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,25-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,26-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,27-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,28-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,29-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,30-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,CWC,15.1322184,74.7888706,31-03-2024,2024,3,468.3,0.249,6e-05,449.6
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,01-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.636
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,02-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.606
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,03-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.606
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,04-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.606
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,05-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.606
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,06-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.606
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,07-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.606
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,08-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.575
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,09-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.575
Tawa Reservoir,Narmada Basin,Narmada Upper,CWC,22.50906232,77.9962712,10-03-2024,2024,3,355.4,1.944,0.7700520000000003,349.575
